Time, PoorSignal, Attention, Meditation
16:24:20, 0, 40, 51
16:24:22, 0, 41, 37
16:24:23, 0, 27, 38
16:24:25, 0, 41, 43
16:24:26, 0, 40, 50
16:24:28, 0, 23, 50
16:24:29, 0, 26, 61
16:24:31, 0, 26, 67
16:24:32, 0, 48, 67
16:24:34, 0, 57, 67
16:24:35, 0, 54, 64
16:24:37, 0, 60, 66
16:24:38, 0, 60, 67
16:24:40, 0, 66, 75
16:24:41, 0, 77, 84
16:24:43, 0, 74, 74
16:24:44, 0, 63, 69
16:24:46, 0, 61, 64
16:24:47, 0, 56, 47
16:24:49, 0, 34, 56
16:24:50, 0, 30, 67
16:24:52, 0, 34, 67
16:24:53, 0, 29, 77
16:24:55, 0, 50, 66
16:24:56, 0, 53, 43
16:24:58, 0, 47, 54
16:24:59, 0, 53, 66
16:25:01, 0, 53, 66
16:25:02, 0, 56, 93
16:25:04, 0, 57, 84
16:25:05, 0, 56, 81
16:25:07, 0, 50, 80
16:25:08, 0, 47, 57
16:25:10, 0, 40, 56
16:25:11, 0, 41, 57
16:25:13, 0, 48, 64
16:25:14, 0, 51, 64
16:25:16, 0, 63, 66
16:25:17, 0, 57, 53
16:25:19, 0, 57, 47
16:25:20, 0, 53, 51
16:25:22, 0, 40, 51
16:25:23, 0, 54, 54
16:25:25, 0, 48, 53
16:25:26, 0, 48, 41
16:25:28, 0, 61, 30
16:25:29, 0, 51, 37
16:25:31, 0, 54, 26
16:25:32, 0, 57, 38
16:25:34, 0, 53, 44
16:25:35, 0, 54, 43
16:25:37, 0, 67, 61
16:25:38, 0, 78, 57
16:25:40, 0, 75, 56
16:25:41, 0, 70, 54
16:25:42, 0, 60, 53
16:25:44, 0, 44, 57
16:25:45, 0, 48, 56
16:25:47, 0, 54, 63
16:25:48, 0, 51, 64
16:25:50, 0, 44, 61
16:25:51, 0, 44, 67
16:25:53, 0, 37, 74
16:25:54, 0, 30, 61
16:25:56, 0, 44, 66
16:25:57, 0, 44, 67
16:25:59, 0, 50, 51
16:26:00, 0, 63, 67
16:26:02, 0, 74, 66
16:26:03, 0, 64, 54
16:26:05, 0, 67, 77
16:26:06, 0, 53, 75
16:26:08, 0, 37, 74
16:26:09, 0, 41, 83
16:26:11, 0, 38, 67
16:26:12, 0, 40, 60
16:26:14, 0, 38, 64
16:26:15, 0, 50, 63
16:26:17, 0, 50, 67
16:26:18, 0, 50, 63
16:26:20, 0, 50, 51
16:26:21, 0, 47, 51
16:26:23, 0, 38, 24
16:26:24, 0, 35, 34
16:26:26, 0, 53, 43
16:26:27, 0, 43, 44
16:26:29, 0, 47, 64
16:26:30, 0, 53, 57
16:26:32, 0, 53, 66
16:26:33, 0, 67, 67
16:26:35, 0, 70, 66
16:26:36, 0, 80, 70
16:26:38, 0, 78, 61
16:26:39, 0, 64, 48
16:26:41, 0, 70, 47
16:26:42, 0, 53, 43
16:26:44, 0, 44, 44
16:26:45, 0, 47, 56
16:26:47, 26, 47, 56
16:26:48, 0, 35, 56
16:26:50, 0, 41, 67
16:26:51, 0, 35, 64
16:26:53, 0, 34, 60
16:26:54, 0, 24, 67
16:26:56, 0, 26, 66
